Count,PMI,Phrases,TYPE 
13,10.43069213,one  s  goals,
13,10.6138253,helps  to  build,
13,8.026030087,around  us  and,
13,10.54503203,is  made  up,
13,10.97026815,between  the  two,
13,8.180542674,looking  for  a,
13,8.135774907,that  not  all,
13,8.140096339,has  to  offer,
13,7.353345537,concept  of  a,
13,12.863217,a  major  role,
13,10.62692539,a  difficult  situation,
13,12.15903769,well  as  providing,
13,12.48110626,technology  continues  to,
13,5.353345537,of  a  group,
13,7.969017249,for  example  an,
13,8.004584867,to  become  better,
13,5.357445763,the  journey  to,
13,12.83956318,field  of  study,
13,7.975806714,to  find  success,
13,12.76670721,too  low  and,
13,10.93310632,has  also  had,
13,12.49586764,solutions  to  problems,
13,5.095704674,to  the  idea,
13,12.83612794,should  be  carefully,
13,12.79059492,overall  technology  has,
13,10.60780145,or  any  other,
13,3.967557297,time     the,
13,12.570314,three  years  is,
13,11.34859837,has  proven  to,
13,12.8827227,relationships  with  peers,
13,12.14161216,and  drama  classes,
13,11.28815263,their  future  career,
13,7.210027944,of  allowing  students,
13,7.021497552,the  purpose  of,
13,8.221680402,is  believed  to,
13,3.480862806,to  learn  the,
13,12.41183943,connect  with  people,
13,11.2384391,relationships  with  those,
13,7.918525633,to  do  your,
13,8.104228756,they  may  have,
13,12.43301702,levels  of  stress,
13,7.928665864,many  benefits  to,
13,12.43595537,   your  brain,
13,7.935207738,furthermore  it  can,
13,5.086241467,of  a  successful,
13,7.936557396,be  a  challenge,
13,3.967557297,the  time   ,
13,10.53017971,those  looking  to,
13,11.23949317,their  educational  goals,
13,7.260538878,students  and  parents,
13,10.98836617,number  of  benefits,
13,11.27564122,all  aspects  of,
13,12.62346777,that  counts  this,
13,4.071994845,to  have  more,
13,7.34480687,themselves  and  their,
13,10.53442031,a  better  place,
13,3.400004467,of  having  to,
13,10.53634881,effects  of  technology,
13,12.7628402,how  much  may,
13,9.193070356,with  their  studies,
13,4.256373066,them  to  be,
13,9.657638931,it  allows  them,
13,11.97485035,willingness  to  take,
13,9.640217471,a  career  before,
13,15.50651178,rest  and  relaxation,
13,4.880518541,and  gain  a,
13,9.633648789,get  the  most,
13,9.616777637,understanding  of  what,
13,11.96781561,there  is  evidence,
13,15.62204408,ask  questions  and,
13,4.571936798,to  access  a,
13,6.203773363,of  learning  from,
13,7.494567172,context  of  the,
13,7.504365176,be  a  valuable,
13,11.93290762,after  researching  the,
13,9.526075449,top  of  their,
13,6.183036282,take  time  to,
13,8.877883102,however  there  is,
13,6.183036282,to  take  time,
13,9.512281527,time  to  rest,
13,9.510692951,can  act  as,
13,16.09697248,informed  decision  about,
13,1.446588716,of  the  students,
13,16.14709519,an  extended  period,
13,11.92711306,helped  me  to,
13,9.474461521,great  example  of,
13,9.473193521,the  majority  of,
13,8.783773472,as  a  tool,
13,8.778514405,up  a  world,
13,8.927676996,it  is  therefore,
13,7.687151208,contributed  to  the,
13,8.703581023,ability  to  work,
13,6.348599264,however  it  can,
13,9.743170984,be  based  on,
13,9.740656649,in  their  chosen,
13,6.345523837,to  put  in,
13,15.08285998,the  medieval  period,
13,9.715409801,aspects  of  our,
13,9.713698354,for  younger  students,
13,11.99187329,be  viewed  as,
13,6.320427292,this  can  also,
13,15.23545393,long  term  success,
13,6.310700823,that  we  have,
13,11.98088432,enabled  me  to,
13,15.27819467,was  n  t,
13,15.33948092,am  confident  that,
13,11.98070106,benefit  from  having,
13,9.694086368,it  is  impossible,
13,6.280662346,of  technology  on,
13,6.274570526,and  help  us,
13,8.76464083,we  may  not,
13,1.980583477,and  that  it,
13,6.270039051,different  from  the,
13,9.662735284,too  high  and,
13,15.46903328,detrimental  effect  on,
13,8.776759033,   there  was,
13,1.38699366,to  be  in,
13,9.442125847,greater  success  in,
13,6.352939944,students  need  to,
13,5.874236761,the  flexibility  to,
13,18.581475,worth  noting  that,
13,11.71729595,may  argue  that,
13,19.22152643,wonderful  how  much,
13,5.673663075,the  courage  and,
13,19.30907686,seeking  multiple  opinions,
13,9.249194676,so  it  s,
13,7.616921599,help  to  create,
13,4.722975822,to  research  and,
13,5.772324389,as  students  are,
13,7.576971026,that  it  allows,
13,5.758155607,to  a  specific,
13,11.74187905,lead  to  decreased,
13,9.146521494,additionally  there  is,
13,9.22791002,it  is  easy,
13,5.744314506,available  in  the,
13,5.735757831,for  a  student,
13,9.223951683,is  no  one,
13,11.80289471,traits  such  as,
13,11.79409875,recent  years  the,
13,9.165185574,from  home  is,
13,9.214068386,environment  in  which,
13,4.694973609,may  have  to,
13,9.175793192,in  this  field,
13,9.177350409,create  a  better,
13,9.201421528,the  most  beneficial,
13,9.280960738,it  provides  an,
13,18.23219415,rather  than  relying,
13,11.88362672,the  right  choice,
13,9.285619553,without  the  need,
13,11.86842069,of  graduating  early,
13,16.66974337,you  don  t,
13,9.379182471,s  easy  to,
13,4.787697919,in  life  can,
13,7.54992178,and  make  decisions,
13,9.365676524,having  a  negative,
13,16.92495095,an  active  lifestyle,
13,8.991289539,to  attend  school,
13,5.998413938,quality  of  the,
13,7.556747157,a  curfew  can,
13,17.42171564,form  meaningful  relationships,
13,9.007824863,way  to  ensure,
13,4.742021577,to  ourselves  and,
13,5.953326049,the  range  of,
13,5.636717901,is  used  to,
13,3.687338012,and  the  opportunity,
13,9.037998933,of  achieving  success,
13,11.70556087,essential  for  achieving,
13,9.322336326,lives  of  those,
13,0.42465404,and  to  be,
13,17.69937063,extra  two  hours,
13,11.71120926,be  argued  that,
13,5.906109038,more  time  in,
13,9.296390978,that  their  children,
13,11.83456759,it  is  wonderful,
13,8.694064476,learning  from  our,
13,6.334435373,in  sports  and,
13,9.749743367,through  a  process,
13,6.768383036,of  a  curfew,
13,13.65288562,achieving  your  goals,
13,13.71872714,a  detrimental  effect,
13,6.833301834,on  the  same,
13,10.23465287,a  negative  first,
13,13.78254957,sense  of  pride,
13,13.80847906,lasting  impact  on,
13,13.8087765,are  several  reasons,
13,7.753179286,are  trying  to,
13,8.404553552,well  being  and,
13,10.20907688,in  your  body,
13,8.423953376,can  provide  us,
13,5.166023227,and  a  greater,
13,10.19735193,another  example  of,
13,6.706674267,taking  time  to,
13,4.950294504,students  as  it,
13,14.03979125,even  the  smallest,
13,10.15337292,a  successful  future,
13,11.47797487,is  often  seen,
13,8.457032554,lies  in  the,
13,3.070666652,and  the  way,
13,4.945614669,for  both  the,
13,8.463635031,to  reach  success,
13,12.00781304,be  influenced  by,
13,8.473193521,of  the  universe,
13,12.07870494,are  some  drawbacks,
13,14.1548662,best  version  of,
13,13.62541648,has  allowed  us,
13,5.422590374,is  the  only,
13,13.54549693,an  extra  year,
13,6.889243773,will  help  to,
13,8.288570712,may  lack  the,
13,10.39409592,variety  of  benefits,
13,13.30516909,it  enables  us,
13,5.017347946,to  achieve  a,
13,6.942998601,even  when  the,
13,5.01624199,our  time  and,
13,13.3506812,positive  attitude  helps,
13,10.35839451,physical  mental  and,
13,11.45280959,the  best  policy,
13,10.33554995,solving  skills  and,
13,13.41165023,being  honest  with,
13,3.286625408,in     it,
13,7.76208047,that  i  could,
13,8.317338296,impression  can  be,
13,10.31504532,maintain  a  positive,
13,13.4620197,feeling  of  accomplishment,
13,13.50171919,the  best  version,
13,10.30360144,for  young  people,
13,10.29769238,essential  in  order,
13,10.2963663,necessary  for  success,
13,10.29452988,important  aspects  of,
13,8.347169118,students  can  benefit,
13,8.347734537,more  difficult  for,
13,4.986974297,to  ensure  a,
13,10.29253199,with  its  own,
13,10.118417,the  most  significant,
13,6.727945172,hand  it  is,
13,14.17481181,more  control  over,
13,8.644432225,to  express  their,
13,9.905582233,other  hand  students,
13,8.604473953,should  also  be,
13,11.21724436,quality  time  with,
13,9.876219721,acts  as  a,
13,9.871037139,enable  students  to,
13,11.56250109,negative  effects  of,
13,11.5806798,about  their  future,
13,6.496352094,is  a  good,
13,9.867927546,who  want  to,
13,9.860190204,help  you  make,
13,6.474437354,a  matter  of,
13,9.838369057,confidence  and  self,
13,6.465629363,   they  are,
13,9.914089563,positive  attitude  are,
13,4.449520692,most  of  the,
13,9.824567887,example  when  i,
13,7.708089176,in  addition  it,
13,14.78254957,sense  of  belonging,
13,6.45197389,on  a  person,
13,14.87457834,is  wonderful  how,
13,6.408302837,it  is  better,
13,11.60058169,help  us  stay,
13,9.803917807,the  potential  consequences,
13,14.96738276,far  outweigh  the,
13,6.383236199,can  reduce  the,
13,9.78620457,it  is  generally,
13,2.648530645,for  the  students,
13,7.864260709,you  can  take,
13,6.584384841,to  develop  their,
13,14.46779976,not  be  overstated,
13,11.50852633,a  few  factors,
13,10.05694144,having  the  courage,
13,11.53952122,the  best  fit,
13,8.507399888,they  will  be,
13,7.733146479,time  to  focus,
13,4.400785026,the  best  of,
13,6.688588563,in  people  s,
13,6.62718046,benefits  it  can,
13,3.865766976,school  is  a,
13,10.03198178,such  as  online,
13,6.698066084,in  order  for,
13,8.570891649,can  be  found,
13,3.663092512,not  be  the,
13,8.58204964,give  you  a,
13,7.728352862,essential  to  success,
13,4.424542459,for  students  it,
13,6.65389878,be  open  to,
12,5.290489988,can  become  a,
12,11.89664778,to  seek  out,
12,7.426790712,is  a  chance,
12,7.467447938,with  people  from,
12,11.87179516,one  hand  technology,
12,11.78698944,from  multiple  people,
12,12.17537357,high  school  education,
12,5.295432026,the  goal  of,
12,7.57541577,want  to  be,
12,7.333308571,in  their  future,
12,11.93661951,choose  their  own,
12,7.334391267,of  joy  and,
12,7.561411903,school  in  person,
12,7.553260993,we  are  not,
12,12.22999786,great  source  of,
12,12.09579811,our  own  character,
12,11.83186779,during  the  late,
12,12.13029212,play  an  important,
12,7.491566822,students  will  be,
12,12.17818249,pursuing  a  career,
12,12.0328225,compared  to  traditional,
12,12.03488299,just  a  few,
12,7.33440767,strive  to  be,
12,7.433745155,it  was  not,
12,13.58391567,taught  me  that,
12,12.25218307,a  great  source,
12,15.06648233,help  reduce  stress,
12,15.27067606,asking  for  advice,
12,2.005304422,and  a  more,
12,15.39979812,an  effective  tool,
12,6.268762328,of  a  team,
12,15.48821492,the  plus  side,
12,15.49177115,how  we  perceive,
12,6.2455068,of  the  human,
12,5.580993001,of  the  power,
12,6.229459629,that  it  could,
12,6.226698476,is  likely  to,
12,15.8326021,role  in  shaping,
12,15.95548301,influenced  by  various,
12,15.96755687,adding  an  extra,
12,15.97807207,long  term  goals,
12,16.00624463,four  day  week,
12,2.20607309,to  us  to,
12,15.03599562,distance  learning  provides,
12,12.27905293,than  those  who,
12,14.96273697,pressure  to  conform,
12,5.477859375,is  not  as,
12,6.604635266,one  way  to,
12,6.598478585,contribute  to  a,
12,5.531817841,to  continue  to,
12,14.60699394,should  be  embraced,
12,6.559592926,to  create  an,
12,5.547281082,to  try  and,
12,6.508804335,are  used  to,
12,6.502491555,succeed  in  the,
12,14.67787614,emphasizes  the  importance,
12,6.479394861,the  structure  of,
12,6.467899222,the  safety  of,
12,6.460446782,it  could  be,
12,14.83328691,our  everyday  lives,
12,6.413650402,goals  it  is,
12,6.18387343,a  level  of,
12,6.165106364,essential  for  a,
12,6.143148359,the  internet  and,
12,6.141398397,of  the  major,
12,18.5567216,aim  too  high,
12,0.089094446,and  that  the,
12,19.02349572,few  reasons  firstly,
12,5.808411557,and  provide  an,
12,-0.699617055,and  in  the,
12,5.784793912,to  do  their,
12,5.771510095,that  make  it,
12,5.752167237,while  it  can,
12,-1.166883023,the  of  the,
12,5.744739427,of  the  task,
12,20.32635722,increasingly  popular  option,
12,21.26627232,social  media  platforms,
12,21.28165853,ca  n  t,
12,21.9031469,wo  n  t,
12,5.690291643,needs  of  the,
12,18.08507309,a  stepping  stone,
12,5.913797685,the  advantage  of,
12,0.465780235,the  is  a,
12,6.021936336,and  help  them,
12,16.22548801,they  don  t,
12,6.094848828,is  a  part,
12,6.053782025,the  key  is,
12,16.65766573,matter  how  small,
12,16.66107192,i  am  writing,
12,16.80527767,does  not  necessarily,
12,5.623355083,and  i  was,
12,17.59888377,an  invaluable  asset,
12,5.627649275,to  our  own,
12,6.002235649,the  practice  of,
12,17.39883609,stepping  stone  to,
12,5.971649604,students  can  help,
12,5.969312765,work  can  be,
12,5.928456282,not  be  as,
12,14.42340537,"when  you  ""re""",
12,14.36039076,online  classes  offer,
12,6.660396065,can  choose  to,
12,12.83422385,students  may  miss,
12,7.210654533,us  to  become,
12,12.61529677,are  both  pros,
12,5.359081946,and  knowledge  that,
12,12.65581948,can  reduce  stress,
12,5.3599231,is  one  that,
12,12.68004412,something  for  everyone,
12,12.68356048,sense  of  security,
12,7.134531485,leads  to  a,
12,7.134366093,and  use  them,
12,12.69027425,that  would  otherwise,
12,12.75661621,decisions  based  on,
12,12.75689978,play  a  role,
12,7.075251045,is  essential  that,
12,12.77703629,towards  our  goals,
12,12.79883252,school  days  could,
12,12.58865512,deciding  whether  to,
12,12.49417553,an  important  step,
12,12.46447895,often  associated  with,
12,12.32352657,taking  the  initiative,
12,12.28586987,three  years  can,
12,7.315896128,the  boundaries  of,
12,7.315796019,students  can  learn,
12,12.30499135,success  consists  of,
12,7.306871855,to  help  others,
12,7.301426508,use  it  as,
12,12.39998198,many  potential  benefits,
12,12.45746053,days  a  week,
12,12.41140738,first  impression  as,
12,5.331436979,the  age  of,
12,12.43058829,time  spent  on,
12,12.43920787,that  no  matter,
12,7.260457196,with  their  own,
12,12.45742593,half  hours  to,
12,3.447972006,the  individual  to,
12,7.057126448,a  team  can,
12,6.670727352,additionally  it  is,
12,12.89161054,had  a  profound,
12,13.4570117,am  writing  to,
12,6.902129143,to  become  one,
12,6.890893928,in  the  short,
12,7.590714647,can  be  made,
12,13.62709629,reach  your  goals,
12,13.82794134,develop  new  skills,
12,6.80618669,them  to  better,
12,3.150188618,and  can  also,
12,14.06833038,be  extremely  beneficial,
12,6.744739427,the  stories  of,
12,3.13366893,to  use  the,
12,6.717258691,the  nature  of,
12,14.28507547,character  traits  are,
12,5.471766121,this  can  have,
12,6.685909298,with  the  ability,
12,13.43839085,a  huge  impact,
12,13.42635755,implementing  a  four,
12,3.289478169,and  success  in,
12,3.306712461,to  having  a,
12,12.95872028,into  contact  with,
12,12.99265024,keep  in  mind,
12,13.01259498,ensure  that  everyone,
12,3.363030104,many  of  the,
12,5.379137736,attitude  is  a,
12,13.09525758,the  short  term,
12,13.13625744,complete  high  school,
12,6.947926074,up  to  us,
12,13.1640335,better  prepared  for,
12,6.99298968,lead  us  to,
12,6.971908672,life  a  positive,
12,6.965562295,as  a  group,
12,3.29456729,that  the  school,
12,13.27913294,best  fit  for,
12,11.78528904,from  those  around,
12,11.54566018,complete  their  work,
12,11.10169412,one  hand  there,
12,11.00298677,those  who  may,
12,4.626394113,beneficial  in  the,
12,8.571617938,allow  you  to,
12,9.969677474,having  a  longer,
12,9.398005445,best  for  them,
12,9.82305196,such  a  program,
12,9.960333281,more  than  one,
12,9.959513251,   our  body,
12,8.74725599,each  other  in,
12,10.29525,will  continue  to,
12,8.337017099,control  of  their,
12,10.6837134,first  impression  of,
12,9.439743298,allows  individuals  to,
12,10.98328791,a  new  language,
12,4.156260463,to  develop  and,
12,7.928524048,can  learn  from,
12,7.932016055,skills  and  experience,
12,10.99778907,and  fulfilling  life,
12,8.927218443,decide  on  a,
12,8.256348568,to  learn  new,
12,10.31898594,be  a  daunting,
12,10.99112719,there  are  certain,
12,7.950178074,students  can  gain,
12,9.907454538,way  to  influence,
12,4.928554308,the  risks  and,
12,9.704831831,it  also  provides,
12,8.357716304,sides  of  the,
12,11.10388603,take  care  of,
12,11.11158544,cons  to  consider,
12,8.769000935,to  reach  your,
12,7.841091728,the  learning  environment,
12,9.35428125,some  drawbacks  to,
12,9.818884789,can  sometimes  be,
12,9.995469334,of  being  yourself,
12,9.357716304,the  portrayal  of,
12,9.713689329,by  a  combination,
12,8.994546024,able  to  create,
12,8.991780813,needed  to  make,
12,9.993847468,new  things  and,
12,8.365634089,group  of  people,
12,4.631380237,to  change  the,
12,11.16737958,often  leads  to,
12,8.985747527,the  significance  of,
12,4.013088191,and  in  some,
12,8.736878787,take  the  necessary,
12,11.13020766,on  the  flip,
12,4.779843228,the  support  of,
12,8.148967815,a  person  who,
12,11.11286928,and  cons  before,
12,9.37945764,stuck  in  a,
12,8.953818373,for  teenagers  is,
12,8.951901332,ultimately  the  best,
12,4.584176863,you  are  and,
12,8.750087284,to  consider  all,
12,7.831093847,home  can  be,
12,9.683903736,helps  to  create,
12,8.295878943,is  why  it,
12,8.845186581,and  allow  them,
12,9.572948224,important  to  carefully,
12,10.38003682,the  best  approach,
12,9.868418275,to  take  responsibility,
12,9.581469719,not  have  had,
12,10.38971752,some  people  may,
12,10.83361388,a  classroom  setting,
12,9.609081168,be  useful  in,
12,10.83285669,to  cope  with,
12,10.41031558,on  the  plus,
12,9.609628513,its  ability  to,
12,7.96218947,of  those  who,
12,4.826359992,which  is  a,
12,9.86428668,own  values  and,
12,10.45547236,it  also  gives,
12,9.639437402,to  working  alone,
12,4.115791439,to  support  the,
12,9.640707654,importance  of  having,
12,8.041143943,in  response  to,
12,10.81893071,can  help  foster,
12,8.277017697,that  we  should,
12,8.270295826,way  to  stay,
12,4.528461924,to  research  the,
12,8.083836718,we  can  become,
12,9.564809276,academic  and  social,
12,8.084382912,one  on  one,
12,8.29648269,is  a  natural,
12,4.788402707,   but  the,
12,5.005782209,take  on  the,
12,9.890023745,look  up  to,
12,10.94748449,should  be  made,
12,10.93990701,positive  outlook  can,
12,10.93680089,take  a  step,
12,8.900866096,s  also  important,
12,9.878537564,this  kind  of,
12,8.898123063,working  hard  to,
12,9.49310359,classes  such  as,
12,10.89827616,for  this  reason,
12,9.497667493,ability  to  learn,
12,8.878696756,learn  from  their,
12,8.870141518,during  that  time,
12,8.613848486,to  ask  for,
12,8.863331985,to  refer  to,
12,10.34278017,a  greater  understanding,
12,7.996456303,as  a  team,
12,7.997403539,can  focus  on,
12,9.846053993,unique  opportunity  to,
12,9.53828855,the  absence  of,
12,9.552211424,out  on  important,
12,4.50590903,is  better  to,
12,5.130207663,activities  on  the,
12,11.23260172,offer  a  variety,
12,7.829101634,and  disadvantages  on,
12,9.132408224,in  person  classes,
12,10.11771376,that  hard  work,
12,9.127669383,are  involved  in,
12,9.243356221,giving  them  the,
12,9.797460056,people  from  all,
12,9.11725972,we  can  ensure,
12,8.215139213,it  can  bring,
12,10.52690231,and  art  classes,
12,10.53091726,are  responsible  for,
12,9.107805314,so  that  we,
12,7.671401608,a  chance  for,
12,8.197251632,the  release  of,
12,8.187681381,help  create  a,
12,11.61182981,to  gain  insight,
12,11.60930252,quality  of  education,
12,8.690291643,invention  of  the,
12,8.414471546,who  they  are,
12,10.08442218,"the  body  ""s""",
12,5.184591083,is  beneficial  to,
12,8.409642237,it  can  cause,
12,7.687996216,have  a  greater,
12,7.693664515,to  illustrate  the,
12,11.26586116,be  more  efficient,
12,10.55205779,be  proud  of,
12,8.678421833,help  reduce  the,
12,7.658689142,the  traditional  school,
12,11.58582452,s  statement  that,
12,7.657879933,our  sense  of,
12,4.703805513,attitude  is  the,
12,9.810949309,not  always  be,
12,10.15001554,access  to  information,
12,9.181981316,in  less  time,
12,4.348411383,to  understand  and,
12,11.74855739,self  esteem  in,
12,3.741275572,example  of  the,
12,10.48647702,students  who  need,
12,9.217802623,can  be  particularly,
12,9.218438512,can  help  someone,
12,11.71827845,issues  such  as,
12,10.49473247,we  live  in,
12,11.71705731,not  have  enough,
12,8.444125889,these  activities  can,
12,4.706240555,the  way  that,
12,8.443812372,it  is  easier,
12,3.797720719,use  of  the,
12,8.442029552,in  turn  can,
12,9.140545415,gives  them  the,
12,7.64833394,in  an  environment,
12,9.232751332,can  give  you,
12,9.136211684,on  my  own,
12,8.43766771,prepared  for  the,
12,7.697604384,will  lead  to,
12,9.091970221,cause  them  to,
12,8.173098749,who  may  be,
12,4.916941212,to  the  power,
12,10.03214754,the  school  lunch,
12,8.533199843,refers  to  the,
12,9.330692642,on  your  own,
12,9.740288548,time  to  reflect,
12,7.790650131,faced  with  the,
12,7.791240199,give  you  the,
12,9.032411231,appreciation  for  the,
12,7.791692561,is  impossible  to,
12,4.294807221,they  have  the,
12,8.548006214,anywhere  in  the,
12,9.343130898,attending  school  in,
12,10.01102148,factors  to  consider,
12,11.29334502,reduce  stress  and,
12,5.139715324,them  with  a,
12,9.349954931,reason  is  that,
12,10.009216,can  be  useful,
12,9.016394304,likely  to  take,
12,11.28970186,a  good  impression,
12,9.01482514,their  passions  and,
12,9.011680371,to  make  progress,
12,8.720700821,you  will  be,
12,11.26676685,in  this  essay,
12,4.760547807,in  a  different,
12,9.315356761,to  make  informed,
12,10.42613242,could  be  used,
12,4.657006045,the  path  to,
12,7.754626867,more  successful  in,
12,11.5815591,a  good  idea,
12,3.829409662,and  the  need,
12,9.085397262,to  understand  how,
12,7.724762612,classroom  can  be,
12,8.399156294,be  a  very,
12,11.50020967,in  difficult  situations,
12,4.306712461,to  a  successful,
12,9.283822884,more  efficient  and,
12,8.244769671,alone  can  be,
12,9.081076847,it  also  allows,
12,4.29992517,with  a  more,
12,7.768676052,opportunity  to  work,
12,10.22622229,potentially  lead  to,
12,4.206211459,and  it  was,
12,10.2264002,learn  from  one,
12,7.763032287,help  a  person,
11,8.652195736,is  just  as,
11,8.648794638,be  more  successful,
11,9.818816901,benefits  for  both,
11,6.433318198,and  develop  their,
11,6.425124879,a  risk  of,
11,9.815819039,by  engaging  in,
11,8.655917807,allows  for  more,
11,14.80672607,anything  is  possible,
11,8.659320578,for  teenagers  can,
11,6.425670541,to  give  students,
11,8.630212856,for  college  or,
11,14.92938691,best  suited  for,
11,9.811464679,encourage  them  to,
11,6.452472437,in  a  meaningful,
11,14.91174435,essay  i  will,
11,8.633673365,it  has  become,
11,7.591348572,students  to  choose,
11,14.74386846,can  open  doors,
11,6.698129219,that  will  be,
11,8.52336918,so  they  can,
11,10.04626323,are  many  different,
11,10.04649928,and  personal  development,
11,8.518271094,   it  does,
11,10.06197992,to  determine  which,
11,10.07397929,to  think  about,
11,6.690291643,of  the  game,
11,8.503505942,act  as  a,
11,14.27004262,"it  does  ""nt""",
11,10.09584242,help  an  individual,
11,10.10526731,helps  to  ensure,
11,10.10649683,build  relationships  and,
11,9.86484868,is  a  fundamental,
11,10.1085371,why  it  s,
11,6.704938419,of  extending  the,
11,8.486609346,and  authorities  can,
11,10.11941225,a  world  where,
11,10.12703854,went  on  to,
11,10.12854844,the  resources  available,
11,14.15445512,diverse  range  of,
11,10.13236018,to  various  factors,
11,14.13707062,and  early  20th,
11,8.467908089,however  there  can,
11,6.730796773,that  needs  to,
11,14.33774381,rather  than  being,
11,10.03108381,us  to  connect,
11,10.01655537,to  build  relationships,
11,10.0028862,suited  to  their,
11,5.548509492,in  yourself  and,
11,14.688456,if  you  re,
11,8.619208545,the  sensation  of,
11,8.617325859,an  individual  with,
11,2.453883872,more  of  a,
11,4.443594612,   and  there,
11,6.547072018,led  to  the,
11,9.893927566,other  areas  of,
11,6.567203872,for  themselves  and,
11,6.576816488,of  other  people,
11,14.52787736,safe  and  secure,
11,14.52066871,popular  option  for,
11,8.592954662,impact  on  students,
11,9.935158472,has  been  an,
11,14.51697181,break  away  from,
11,2.667427843,of  a  school,
11,2.291473782,and  can  have,
11,8.564760761,of  the  biggest,
11,9.992343435,ultimately  leading  to,
11,9.993722016,both  younger  and,
11,14.45980563,completing  high  school,
11,14.43531191,traditional  classroom  learning,
11,8.552980811,reflect  on  the,
11,14.93789847,are  essential  components,
11,6.221440855,students  are  more,
11,14.95225196,believing  in  yourself,
11,9.337102923,but  they  also,
11,5.881810035,is  not  an,
11,5.655739159,benefits  to  students,
11,9.072829493,a  successful  career,
11,0.228229195,the     the,
11,17.86561769,several  factors  firstly,
11,5.906099794,to  be  true,
11,17.83227046,open  many  doors,
11,9.316853374,have  a  detrimental,
11,9.319143116,allowed  people  to,
11,9.049119056,skills  necessary  to,
11,9.319359861,to  expand  their,
11,5.92767602,to  the  internet,
11,9.029893174,order  to  create,
11,0.541528827,to  the  students,
11,5.874987537,in  the  effort,
11,5.631955842,in  their  learning,
11,5.630181896,and  resources  that,
11,17.16075859,four  year  program,
11,8.997720168,the  existence  of,
11,9.354780999,us  to  see,
11,8.994980487,implementation  of  a,
11,17.00525029,year  round  school,
11,8.991629185,can  also  offer,
11,6.018770889,working  as  a,
11,8.985491901,many  people  are,
11,9.375602087,essential  to  consider,
11,16.68761155,high  school  diploma,
11,9.386963075,order  to  get,
11,5.87665216,and  contribute  to,
11,5.872657456,the  classroom  it,
11,8.675040174,group  can  also,
11,9.240054587,students  may  become,
11,22.12411771,renewable  energy  sources,
11,5.684367705,who  have  a,
11,9.2031973,and  take  risks,
11,9.163759097,people  are  often,
11,5.719735421,of  the  project,
11,23.17824301,early  20th  centuries,
11,9.158292001,and  more  efficient,
11,9.226085043,able  to  get,
11,9.152528298,a  passion  for,
11,-1.213377225,of  the  and,
11,9.136999492,a  series  of,
11,9.232827516,academic  and  personal,
11,5.767808864,are  difficult  to,
11,9.240092985,a  piece  of,
11,18.4742847,school  lunch  menu,
11,19.43666726,video  conferencing  classes,
11,9.249906151,our  relationships  with,
11,5.807366742,to  start  a,
11,9.255638633,a  great  example,
11,9.10701903,allows  me  to,
11,19.02289137,not  fully  understood,
11,5.831731698,that  it  was,
11,5.846306709,to  be  used,
11,5.848241552,to  enjoy  the,
11,5.851014547,a  risk  and,
11,4.667102288,that  a  positive,
11,4.725438467,school  it  is,
11,9.274269575,can  be  highly,
11,9.390700247,do  the  same,
11,8.943378082,can  help  individuals,
11,16.55290577,cell  phones  during,
11,8.745735724,had  the  opportunity,
11,9.627262389,"while  it  ""s""",
11,5.577127972,of  a  traditional,
11,6.258446731,can  help  an,
11,9.646578483,stronger  and  more,
11,9.660622014,school  week  is,
11,15.40757631,real  world  experience,
11,8.768644514,succeed  in  their,
11,4.508048337,be  one  of,
11,8.75610286,important  to  look,
11,5.575380104,and  a  strong,
11,6.29728045,the  expectations  of,
11,8.747361608,around  us  in,
11,9.700550202,year  of  high,
11,6.318100355,time  with  their,
11,6.064142158,to  foster  a,
11,15.10308157,an  excellent  way,
11,9.715605872,is  ultimately  up,
11,4.491223636,make  it  a,
11,15.07798416,be  carefully  considered,
11,8.690447201,i  would  have,
11,15.06316612,huge  impact  on,
11,6.367007197,for  ourselves  and,
11,6.367943274,to  always  be,
11,9.763800536,help  ensure  that,
11,2.240718943,the  positive  and,
11,8.678040176,are  also  potential,
11,5.555583551,take  on  a,
11,6.404096803,involved  in  the,
11,8.820359184,can  be  taken,
11,9.611404621,can  range  from,
11,15.59235937,would  n  t,
11,6.226838515,to  identify  and,
11,9.403424125,to  maximize  their,
11,9.406299076,opportunities  to  explore,
11,16.38314075,true  self  esteem,
11,6.087984589,how  it  can,
11,6.089642461,in  helping  to,
11,6.096291237,are  essential  to,
11,9.44098718,same  time  it,
11,16.36111562,phones  during  class,
11,8.916771476,setting  goals  and,
11,9.446283251,able  to  achieve,
11,16.22696043,traditional  classroom  setting,
11,4.584367068,it  is  our,
11,9.470793529,there  is  something,
11,8.90282099,opportunities  that  may,
11,6.158984849,a  person  with,
11,9.485209068,that  our  character,
11,9.530391865,for  example  some,
11,5.598549074,of  the  program,
11,9.536517529,what  we  have,
11,9.555924461,to  take  control,
11,6.194080587,idea  of  a,
11,15.84739967,can  vary  depending,
11,8.847253997,hand  there  is,
11,5.589127237,should  be  a,
11,15.65971912,the  light  bulb,
11,8.460958583,success  in  any,
11,9.596597583,information  about  the,
11,6.734685762,the  outcome  of,
11,10.22042368,all  the  difference,
11,10.14973573,up  i  was,
11,11.04307987,success  for  instance,
11,7.925861162,when  you  have,
11,12.43217533,students  may  struggle,
11,3.628756013,a  student  to,
