,Phrase,Count,PMI
7245,be at,11,-0.0645474570400175
7246,to serve,11,1.9227786414533727
7247,failure that,11,0.2491980460247873
7248,of cellphones,11,3.043688105126005
7249,a poor,11,3.037858940366707
7250,founder of,11,5.015673728956408
7251,our communities,11,5.016580001390814
7252,classes is,11,-0.0831118414205853
7253,takes time,11,5.022127626031629
7254,is evident,11,5.029588291328775
7255,and emotions,11,1.8752165742772424
7256,activities additionally,11,3.079771121739814
7257,societal norms,11,12.353100508301488
7258,20th centuries,11,12.65961355080216
7259,strategies that,11,3.072875273384323
7260,has potential,11,1.8363386255141412
7261,example some,11,3.071768106821075
7262,be harmful,11,5.03657854741699
7263,interests or,11,3.050497281091758
7264,a simplified,11,5.037858940366707
7265,"now ,",11,3.0668315456217066
7266,learning that,11,-0.5745513142834859
7267,the child,11,1.8731418758571932
7268,midnight weekend,11,13.861247411971812
7269,years and,11,-0.5722424026939805
7270,made and,11,-0.5619004584725218
7271,increased self,11,5.010852182726531
7272,from what,11,1.8585394228711536
7273,also mean,11,5.053205655794645
7274,crucial for,11,3.097876414608216
7275,relationships between,11,4.946922081886509
7276,customer service,11,10.65961355080216
7277,students make,11,-0.0656606963347847
7278,highly unlikely,11,10.780210839880906
7279,to tell,11,3.007667539039886
7280,lifestyle and,11,1.9131844244762632
7281,my best,11,3.118552485228601
7282,difficult but,11,3.0117797564977096
7283,self development,11,5.068760760754529
7284,provided by,11,4.973871075770425
7285,with certain,11,1.9013484872429665
7286,production of,11,3.015673728956408
7287,and outside,11,0.3541005555807111
7288,during these,11,3.1107134813811577
7289,can range,11,1.8971472541225367
7290,teachers are,11,1.850436498132769
7291,only helps,11,5.002202752360542
7292,factors the,11,-0.5844919917177087
7293,choice in,11,1.856415221574224
7294,fear and,11,1.856600896109896
7295,in taking,11,-0.5839075741153685
7296,daunting task,11,9.765135519418807
7297,breaking down,11,9.725019561302686
7298,prioritize their,11,4.869687774772466
7299,it had,11,0.6053585713710774
7300,i thought,11,4.671159371209793
7301,of structure,11,1.7503291624354134
7302,online school,11,2.014320608796993
7303,special needs,11,8.71068773539643
7304,educators and,11,2.0127200980271773
7305,recreational activities,11,8.780210839880906
7306,the cafeteria,11,2.8930414332949006
7307,incredibly rewarding,11,8.799471214385122
7308,and encouragement,11,2.89407560152856
7309,one side,11,4.6938292661400745
7310,'s true,11,4.694531967005389
7311,family in,11,0.2034759270370614
7312,their schedules,11,4.6997627733301535
7313,new information,11,4.710755431008714
7314,lots of,11,5.256681828460202
7315,benefit them,11,3.4738762541470187
7316,diverse range,11,8.897773287996927
7317,designed for,11,3.259843894271608
7318,life this,11,0.5940657065891664
7319,an improved,11,3.259043446848377
7320,are much,11,2.006372104345946
7321,help individuals,11,2.8983321322804585
7322,goods and,11,3.284022119844572
7323,of as,11,-3.515107733613686
7324,for opportunities,11,0.630342997473953
7325,a plethora,11,5.2788670398705015
7326,because we,11,2.852165289693584
7327,many other,11,2.046949792749512
7328,these steps,11,5.29492270882972
7329,students often,11,0.6570791102874054
7330,keep our,11,2.8621086523550154
7331,these benefits,11,2.863160062336373
7332,doing the,11,0.1926017151538062
7333,and follow,11,2.0334786581939746
7334,personal relationships,11,4.624993986999147
7335,necessary in,11,0.6490155147132484
7336,done with,11,3.3073408469188053
7337,can disrupt,11,4.646496572744578
7338,action to,11,0.642670722260636
7339,resilient in,11,3.2969878129602077
7340,another and,11,-0.12945991293223
7341,the famous,11,2.0185723153787585
7342,this system,11,3.28987397599861
7343,is having,11,-0.476302638401183
7344,impression it,11,1.7462211072109284
7345,pay off,11,8.65335456033048
7346,by implementing,11,5.28053241400448
7347,allowed people,11,4.726513075870795
7348,and gives,11,0.5797606907510691
7349,is undeniable,11,5.149882525046486
7350,the responsibilities,11,1.7961798940423108
7351,accomplishments and,11,1.9720781135298324
7352,diverse and,11,1.9720781135298324
7353,also open,11,3.2088565262548414
7354,customers and,11,2.932549749343192
7355,navigate the,11,2.933683417792245
7356,goal to,11,-0.0976854611063444
7357,disrupt the,11,3.20498543960964
7358,motivation for,11,1.9638590666365268
7359,or more,11,-0.607956284895927
7360,path for,11,1.7939340651942146
7361,the difficult,11,-1.422862873964693
7362,still a,11,0.573391731832114
7363,understand what,11,4.84812638716517
7364,search for,11,5.163167874859933
7365,in risky,11,4.856415221574224
7366,young person,11,4.856427703146743
7367,impression that,11,1.8002970948796602
7368,for longer,11,1.958053444955322
7369,to acquire,11,3.194080663270768
7370,of independence,11,3.1925514910404864
7371,people all,11,1.9576718074958384
7372,actively engaged,11,9.697748679688932
7373,issues can,11,1.973096107355836
7374,notion that,11,5.19261451765842
7375,form the,11,0.2174763837928353
7376,throughout my,11,4.802690391040592
7377,at any,11,3.2504255655814163
7378,guidance of,11,0.571455204265618
7379,goal for,11,1.7683082575187186
7380,dream of,11,2.9087585250398966
7381,to broaden,11,3.244706736340735
7382,continue striving,11,9.04430644108501
7383,will often,11,2.911611971070016
7384,world we,11,1.996370012578225
7385,find ways,11,5.233754058902495
7386,long distances,11,9.06769828943924
7387,to experiment,11,3.244706736340735
7388,believing that,11,4.763771218854544
7389,disappointment and,11,3.235112519363625
7390,down and,11,0.5495460777040613
7391,well for,11,0.5473679702161824
7392,for when,11,-1.2662001183819456
7393,from increased,11,2.9210235526772053
7394,direct contact,11,9.143159828011296
7395,subject of,11,1.9881929925343016
7396,trying new,11,5.212462428080517
7397,activities outside,11,4.799663202547077
7398,their teachers,11,1.6440786407524757
7399,", its",11,0.9329757988869148
7400,to let,11,1.642670722260636
7401,getting a,11,1.462174253233563
7402,to family,11,-0.8488051495824109
7403,action is,11,2.264053544965797
7404,content and,11,1.4555025877889245
7405,% of,11,3.85813245196993
7406,providing the,11,-0.3077209720700047
7407,their development,11,2.259893421071375
7408,and mentors,11,2.259360065610302
7409,be independent,11,3.857254847972428
7410,breaks can,11,2.493250312448893
7411,rise to,11,2.497472806720701
7412,and efficiency,11,2.498146925197417
7413,more free,11,4.227041392230806
7414,s most,11,2.5004978516656315
7415,be rewarded,11,5.876113875223744
7416,the chosen,11,1.4630535925500858
7417,that your,11,-0.3090695880309511
7418,or negative,11,2.253660230948153
7419,completing high,11,6.571761287749659
7420,without any,11,4.246721596817999
7421,many activities,11,2.5054167205846376
7422,to actively,11,1.4670991576771826
7423,finding the,11,1.168148671429268
7424,an interest,11,4.231821978113352
7425,life one,11,1.1996548579002777
7426,emotional and,11,1.4695777730006476
7427,but to,11,-2.125357879590897
7428,for creating,11,2.281430756479754
7429,align with,11,6.436623863863769
7430,i got,11,6.448766949873345
7431,may choose,11,4.194668327936004
7432,kind and,11,1.4415633968310502
7433,and reliable,11,2.469577773000648
7434,made from,11,2.469785411682789
7435,decline in,11,4.197452139409293
7436,"individuals ,",11,1.219948259377464
7437,from getting,11,3.8975645798532135
7438,in knowledge,11,-0.2377319329813261
7439,while they,11,1.203928962390524
7440,empathy and,11,3.89407560152856
7441,the joy,11,1.8731418758571932
7442,form relationships,11,5.895847897292242
7443,a mistake,11,3.8803176633802288
7444,health problems,11,6.47581637477829
7445,a series,11,3.8803176633802288
7446,difficult or,11,1.447311021751695
7447,making an,11,1.2100765977000982
7448,take to,11,-2.1598266361476632
7449,these types,11,5.8852784683210935
7450,so in,11,0.1213491603235006
7451,money by,11,3.834972969948737
7452,working to,11,-1.651841915046326
7453,of completing,11,2.240380016131102
7454,work they,11,1.1360113499934954
7455,full time,11,4.49519724668189
7456,free from,11,4.266798389518932
7457,a list,11,3.784102348120925
7458,have faith,11,5.779453320808166
7459,more engaging,11,3.77637998322124
7460,may make,11,1.1302890997987056
7461,influence others,11,5.778743507735598
7462,interaction between,11,6.772088280060574
7463,produced by,11,6.773572425284595
7464,not enough,11,4.2715047281176375
7465,and insight,11,1.1420031149721446
7466,will need,11,3.77383466516898
7467,t always,11,5.771711597280135
7468,to view,11,1.121324320835452
7469,with distance,11,2.236951519027407
7470,and safe,11,1.1196353019436884
7471,i strongly,11,6.796690253293653
7472,break away,11,6.802714441770201
7473,difficult decisions,11,3.76713452831413
7474,of accountability,11,3.7619171367106254
7475,us better,11,2.2251827398637225
7476,a similar,11,2.5288452928788523
7477,to just,11,0.0464371092044615
7478,people on,11,-0.3203593692693545
7479,with multiple,11,2.517760626589176
7480,collaboration between,11,6.61382619614384
7481,and connect,11,1.4695777730006476
7482,cellphones can,11,3.8320522259006538
7483,two extra,11,6.639370330894778
7484,well informed,11,5.853130084549303
7485,with ten,11,5.851661363142615
7486,the streets,11,4.255611512679607
7487,school at,11,1.1588871134002616
7488,", let",11,3.827365610926318
7489,to finding,11,1.1572438950903958
7490,as opportunities,11,1.1560950429282144
7491,decline of,11,3.809222851488983
7492,options can,11,1.4765715713022658
7493,something they,11,2.5188022997439354
7494,i discovered,11,6.671159371209793
7495,alone has,11,3.822663688617066
7496,the skill,11,1.478003934016055
7497,relies on,11,6.681249883592301
7498,stand up,11,6.685390185735583
7499,ve been,11,6.700255535299508
7500,the moon,11,4.255611512679607
7501,joy of,11,2.5262888882174828
7502,or working,11,1.229236757008934
7503,of implementing,11,2.4681859336539134
7504,more personalized,11,6.433492269698235
7505,more nutritious,11,6.046469146588986
7506,being kind,11,6.15122164500152
7507,learn important,11,2.369782871487285
7508,more freedom,11,4.100508986301875
7509,an inevitable,11,6.066398368905979
7510,suits their,11,6.06233285271486
7511,and strength,11,1.3218241525569567
7512,the after,11,-0.953841852949342
7513,becoming more,11,4.025407531061156
7514,", on",11,-1.949667250474924
7515,person has,11,2.3160061833956966
7516,"society ,",11,2.3850075056479625
7517,run the,11,1.3350459801740122
7518,schedules and,11,2.3871156128086746
7519,and motivate,11,2.3871156128086746
7520,and exploration,11,2.3871156128086746
7521,can occur,11,4.012624471542473
7522,i recently,11,6.256121871930951
7523,in humans,11,2.390097217351688
7524,any individual,11,4.105859060978148
7525,time while,11,1.3038985944470092
7526,can attend,11,2.3146530089921318
7527,placed on,11,6.029173187012606
7528,consideration and,11,1.334648192914539
7529,personality and,11,2.334648192914539
7530,beneficial when,11,2.2837587876059686
7531,effectively and,11,1.373818790195216
7532,guidance on,11,2.3439465628180223
7533,faced a,11,1.3632592271608743
7534,of identity,11,2.341074015750575
7535,your friend,11,6.080587356579628
7536,truth is,11,4.088481980382344
7537,and studying,11,1.3606434014474829
7538,realize the,11,2.335045980174012
7539,them become,11,2.355336638971618
7540,anything is,11,4.058734636988291
7541,worth and,11,1.373818790195216
7542,and discipline,11,2.334648192914539
7543,environment with,11,1.3412268410712151
7544,i experienced,11,4.0564495270945855
7545,into something,11,4.053033998344162
7546,goal can,11,1.3547304483674658
7547,certain activities,11,4.052290385317708
7548,curriculum and,11,2.360643401447483
7549,but by,11,1.3510403894588272
7550,to advance,11,4.05206165839834
7551,to stick,11,4.05206165839834
7552,to individuals,11,-0.9647466292882144
7553,the essay,11,2.3625267165961183
7554,potential in,11,-0.931830877535674
7555,of distraction,11,2.394185352210137
7556,decision as,11,1.2991491796457808
7557,without ever,11,6.3742113319399145
7558,yourself can,11,1.2660728285470704
7559,taking breaks,11,5.9755510386324175
7560,if this,11,1.4186874420717714
7561,a failure,11,-0.9055575312669256
7562,drawn to,11,3.964598817148001
7563,choosing to,11,2.2971741562348704
7564,"so ,",11,1.25376297236971
7565,their assignments,11,3.962797179163946
7566,exchange of,11,3.961225944934032
7567,opponents of,11,3.961225944934032
7568,learning classes,11,2.4508667305817653
7569,service can,11,2.3959531110939807
7570,a requirement,11,3.930943736450196
7571,a walk,11,3.930943736450196
7572,what s,11,2.296483959644039
7573,could take,11,2.2944681905106137
7574,of perseverance,11,2.2898486923954025
7575,round school,11,6.393279648720732
7576,at that,11,-0.2955346099078362
7577,decide if,11,5.931167188991402
7578,and software,11,2.284022119844572
7579,take and,11,-2.069885179573859
7580,is achieved,11,2.2984050497565747
7581,classroom it,11,1.269122639799832
7582,the unknown,11,3.9755035934868737
7583,drawbacks as,11,2.3042560700788712
7584,make use,11,2.4009485243755577
7585,an opinion,11,3.996009041014581
7586,there would,11,2.3135987988830564
7587,"skin ,",11,4.128232090285849
7588,health of,11,0.08675682701789
7589,is right,11,1.2854271957583665
7590,achieve it,11,1.2843893964531432
7591,a piece,11,3.983411156344332
7592,offer an,11,2.4072349263434063
7593,can enable,11,3.980915611815135
7594,can last,11,3.980915611815135
7595,are unique,11,2.4130806194303283
7596,having fun,11,6.315828118055219
7597,way and,11,-1.773876263863631
7598,the vast,11,2.4191102449624857
7599,"by ,",11,-0.9098121286767658
7600,more comprehensive,11,6.32657706578172
7601,and some,11,-1.7573538079509667
7602,children in,11,1.2714527208530697
7603,their goal,11,2.3049031559889386
7604,to living,11,1.2707019448736787
7605,open many,11,4.289098813657876
7606,traditional learning,11,3.789570538219955
7607,tuition and,11,2.650150018642467
7608,relationships that,11,0.9593635808472776
7609,success even,11,2.659744235619577
7610,during lunch,11,7.380336065924064
7611,writing and,11,1.572147506641194
7612,to bridge,11,3.5926300397610405
7613,success there,11,1.57632822743194
7614,than to,11,-1.589990034529638
7615,of distractions,11,2.176954635989468
7616,of topics,11,2.176954635989468
7617,make learning,11,1.5808014007474824
7618,over whether,11,5.569324665473058
7619,develop my,11,3.574520248562326
7620,with two,11,2.6817363617003025
7621,be it,11,-2.7120089663907407
7622,program that,11,2.171955047092325
7623,and pride,11,2.6825714963348446
7624,essay i,11,5.555682153789856
7625,should have,11,0.9656721295911268
7626,and environmental,11,2.6825714963348446
7627,to track,11,1.5926300397610405
7628,two of,11,0.961225944934032
7629,that cell,11,2.171955047092325
7630,bridge the,11,3.603534816099916
7631,potential challenges,11,4.376760145265184
7632,their actions,11,3.609160224549246
7633,anyone can,11,3.621834518510308
7634,adapted to,11,4.351621940257246
7635,path is,11,1.549323169274313
7636,more resources,11,2.1884881514614136
7637,unique perspective,11,7.207932569283102
7638,and fatigue,11,2.187806804585268
7639,and setbacks,11,2.187806804585268
7640,these people,11,1.5520477243682294
7641,experiences for,11,1.01417353128722
7642,you set,11,3.630223618460697
7643,can involve,11,3.621834518510308
7644,policy could,11,5.599465889448101
7645,and benefit,11,-0.3578427721110628
7646,and actively,11,1.5570406142509867
7647,their professional,11,2.647295353436018
7648,change over,11,5.609402104848392
7649,for social,11,1.0081622932533598
7650,what works,11,7.315484921574095
7651,overwhelming and,11,2.650150018642467
7652,self motivated,11,5.605306132424982
7653,prepare students,11,4.371136397143566
7654,tasks in,11,0.9596844921859288
7655,thus it,11,3.5535760292685303
7656,personal level,11,5.622046702948811
7657,are becoming,11,3.552483676095747
7658,success was,11,1.6111924907874702
7659,schools in,11,0.929417052517131
7660,has changed,11,5.514960233449543
7661,and resource,11,2.715738360270045
7662,communication with,11,2.137415845476493
7663,to juggle,11,4.467099157677183
7664,have far,11,3.512666780113264
7665,sight of,11,4.468185933653913
7666,and act,11,0.9228345945099824
7667,summer projects,11,7.696541571789012
7668,ultimately up,11,3.501593009711712
7669,build up,11,4.476502028748882
7670,derived from,11,7.7142573664901555
7671,mind it,11,2.730453791352609
7672,space to,11,0.9125103059995467
7673,was seen,11,4.485966585988518
7674,their current,11,3.477370351993706
7675,development in,11,0.9095858805955644
7676,more hours,11,2.7373272066574685
7677,their local,11,3.477370351993706
7678,ready for,11,4.491790622321304
7679,up when,11,1.6096591471084023
7680,enrolling in,11,5.519380234296655
7681,through various,11,4.438995719776337
7682,to catch,11,3.5284997023413247
7683,offered in,11,3.5497538833401734
7684,the mind,11,0.9544419779590428
7685,understand this,11,2.6850119178397485
7686,excellent way,11,7.589224222910763
7687,day has,11,2.168608664622962
7688,real time,11,4.401415100361273
7689,mind to,11,0.9435372016201704
7690,can enjoy,11,2.697122645814545
7691,have limited,11,3.5315258073645808
7692,meet and,11,1.6028443038641136
7693,which makes,11,5.528728429260692
7694,language skills,11,5.536776805027525
7695,and purpose,11,1.6028443038641136
7696,and critical,11,1.6028443038641136
7697,particularly when,11,4.4139575107326685
7698,can present,11,2.710061701522044
7699,a creative,11,0.937398758587495
7700,be accepted,11,4.423601670526239
7701,to successful,11,-1.0976854611063445
7702,being said,11,5.529733268255253
7703,why we,11,3.649002339837189
7704,the political,11,1.8731418758571932
7705,the transition,11,2.6035348160999163
7706,school diploma,11,7.099548445664023
7707,technology it,11,0.1333458607693636
7708,not get,11,2.594749751476993
7709,of experience,11,-1.0717891122939314
7710,others we,11,2.205215902076727
7711,beneficial experience,11,3.680111723619884
7712,the heat,11,2.20498543960964
7713,", creating",11,2.600131926520369
7714,visit the,11,2.20498543960964
7715,options to,11,0.0241556618284555
7716,more focused,11,3.674500369202029
7717,would take,11,2.577443935303449
7718,details of,11,3.671719327739048
7719,keep students,11,2.2166650481077674
7720,of art,11,1.5164411022611368
7721,is full,11,2.607355290645728
7722,in determining,11,4.349455232854343
7723,carefully before,11,6.920924025579728
7724,transition to,11,2.5926300397610405
7725,negative outcomes,11,6.929459313225632
7726,right balance,11,7.058192627347834
7727,their initial,11,3.7131832890924734
7728,was also,11,1.0717681068210752
7729,too early,11,5.669722046815156
7730,their enthusiasm,11,2.59046413083934
7731,when needed,11,3.715986048182327
7732,new insights,11,7.047038818873146
7733,break and,11,0.0178818031429557
7734,and transportation,11,2.587414263294505
7735,in reaching,11,2.209524971709868
7736,conclusion i,11,2.5872368876647016
7737,praise and,11,2.211265777409256
7738,sources can,11,2.5856143305975543
7739,of creating,11,1.0794888265538525
7740,as for,11,-2.3131658036877845
7741,learning on,11,0.020999255566906
7742,and ability,11,-0.3377771490569579
7743,virtual classes,11,6.964275970277887
7744,to thrive,11,3.730133563510975
7745,on external,11,3.733717303486437
7746,fostering a,11,3.7382986585078015
7747,promote a,11,2.1991398473997705
7748,the existence,11,3.741038339849851
7749,express my,11,5.634567632232265
7750,education for,11,1.0323590036840071
7751,this it,11,-1.639285783450941
7752,continued to,11,3.659744235619577
7753,or an,11,-0.7685993082207538
7754,greater flexibility,11,7.1568057632732245
7755,we find,11,2.621752305428988
7756,know what,11,5.716022851157824
7757,conferencing classes,11,7.163584778501294
7758,avoiding the,11,2.571113338407539
7759,try new,11,5.641046459197309
7760,factor to,11,1.0978653480114635
7761,maturity and,11,3.749685692193381
7762,excited to,11,3.730133563510975
7763,students might,11,2.199017182288344
7764,transition from,11,5.714257366490156
7765,made to,10,-0.7893454387962606
7766,the small,10,0.1245630110669715
7767,me in,10,-0.2571624629302285
7768,in personal,10,-0.1495047499695907
7769,days to,10,0.1934589459412201
7770,with us,10,-0.2650291498718964
7771,for being,10,-0.0428153867727694
7772,the important,10,-2.9640410524242
7773,in group,10,0.0841961619060356
7774,online can,10,0.0338186938115967
7775,and good,10,-0.692467935012079
7776,lives the,10,-1.2038201059576892
7777,in understanding,10,-0.27395212089408
7778,decision the,10,-1.219195331844606
7779,decision in,10,-0.177819031564006
7780,that making,10,-0.0076616547648242
7781,achieving the,10,-0.586289742780103
7782,technology for,10,0.0749194659120533
7783,all be,10,0.0781452441436449
7784,can and,10,-5.166051444094492
7785,technology the,10,-1.7801694763741374
7786,the classes,10,-1.8310934115368087
7787,and or,10,-3.7373886815130426
7788,the creative,10,0.1245630110669715
7789,in academic,10,-0.0415894108027039
7790,to is,10,-5.087025987436945
7791,to multiple,10,-0.0043051026261906
7792,are it,10,-2.3125457459340915
7793,and attitude,10,-1.6942050755481368
7794,of much,10,-0.0760261051804036
7795,and difficult,10,-1.4813297174796958
7796,years in,10,0.252593693601753
7797,can we,10,-1.7764091698676054
7798,us on,10,-0.2130482080857625
7799,is this,10,-1.9423230742281523
7800,of attitude,10,-1.1200947434227793
7801,and true,10,-0.8060720435189381
7802,with you,10,-0.5858133078359273
7803,system to,10,0.0076675390398861
7804,performance the,10,0.0125735747573152
7805,to which,10,-2.336924275971807
7806,on which,10,0.0996188712797589
7807,is my,10,-0.8606638238282933
7808,job in,10,0.1659393113475715
7809,and college,10,-0.7570516412222723
7810,approach and,10,0.1403134465679301
7811,only the,10,-1.1699341118052793
7812,are learning,10,0.055899059040982
7813,is different,10,-0.2122518922358942
7814,the s,10,-3.1379321703012337
7815,of before,10,-0.2447573166986707
7816,be of,10,-3.972377291173956
7817,by and,10,-3.142069084518578
7818,ourselves the,10,-0.3081567657724235
7819,in between,10,0.172423344917771
7820,one it,10,-1.1712001558897605
7821,need and,10,-1.037159560415006
7822,the online,10,-1.4076924393233377
7823,it i,10,-1.717432006877054
7824,the ways,10,-0.6059185495290365
7825,by in,10,-2.17972946447291
7826,college to,10,-0.8469930977960765
7827,is for,10,-3.221032268811882
7828,to attending,10,0.139771075047232
7829,only a,10,-0.4946018880346905
7830,to another,10,-0.3569048932559688
7831,to high,10,-1.7129757498243876
7832,tasks to,10,-0.2301001081834783
7833,students also,10,-0.7389338964832532
7834,"as ,",10,-2.1319681573971003
7835,that student,10,0.0533780266840295
7836,of home,10,0.1150855500763832
7837,and used,10,-0.8658651283611967
7838,in after,10,-0.0499690764186766
7839,to positive,10,-2.590260852984436
7840,and found,10,0.1652958031252644
7841,and research,10,-0.2481658412280403
7842,be that,10,-2.795436502471944
7843,for how,10,-0.0154877555563039
7844,feel the,10,-0.3319249317053732
7845,are other,10,-0.0224251599614859
7846,to long,10,-0.9923324609601138
7847,skills can,10,-0.3962383226921844
7848,in time,10,-2.1469029547813108
7849,reasons to,10,-0.0279563706908341
7850,a in,10,-4.969890733413173
7851,can both,10,-0.4500095791331659
7852,in self,10,-0.4446717767441939
7853,benefits in,10,-0.5310126256832426
7854,an in,10,-2.734900427406476
7855,world is,10,0.0006655807327611
7856,impression and,10,-0.0882575496976443
7857,challenges the,10,-0.3366319343829005
7858,in during,10,-0.283459206638458
7859,impact in,10,-0.0303402696697467
7860,the college,10,-0.8360883214572006
7861,attitude that,10,0.0568460452792329
7862,to stress,10,-0.3094435395497008
7863,community the,10,-0.4408593032585379
7864,"them ,",10,-0.6020534386445391
7865,and environment,10,-1.0908974315703477
7866,and high,10,-1.6230342932505837
7867,it it,10,-3.134575630677226
7868,students i,10,-0.9954492989842478
7869,that attitude,10,0.0568460452792329
7870,and he,10,-0.4671756231698367
7871,fossil fuels,10,15.13664564315673
7872,early in,10,0.2698716850335891
7873,duration of,10,4.186292500568804
7874,will explore,10,4.10434310556294
7875,s feelings,10,4.10780778390459
7876,several potential,10,4.135029252639615
7877,provides many,10,4.142493082800687
7878,be balanced,10,4.153647850752652
7879,conclusion working,10,4.164736521728003
7880,this case,10,4.176617998495352
7881,bring us,10,4.178959723103077
7882,learn something,10,4.179268805809585
7883,capacity for,10,4.195589352552311
7884,them feeling,10,4.068034292703363
7885,to deliver,10,4.214118416507311
7886,achieve goals,10,4.218064637025186
7887,we now,10,4.224216864006781
7888,setting high,10,4.234034162024376
7889,s comfort,10,4.235725258825326
7890,activities available,10,4.245491093939371
7891,done by,10,4.261673386753163
7892,feedback on,10,4.263638440649633
7893,pressured to,10,4.329595633927248
7894,found success,10,4.07535434655146
7895,my peers,10,4.064104701206226
7896,of camaraderie,10,4.330682409903979
7897,"temperature ,",10,3.990728566535914
7898,weighing the,10,3.925462910987278
7899,the creation,10,3.925462910987278
7900,valuable learning,10,3.930368176957124
7901,are primarily,10,3.938542108402825
7902,develop better,10,3.947925132654856
7903,trends in,10,3.9668392112678745
7904,options such,10,3.974343706248227
7905,engagement with,10,3.977192245226473
7906,is shaped,10,3.981352105675928
7907,to socialize,10,4.007667539039886
7908,accepted that,10,4.055110993908485
7909,to shake,10,4.007667539039886
7910,fails to,10,4.007667539039886
7911,is expected,10,4.012379001296552
7912,achieved by,10,4.015916972351203
7913,minimize the,10,4.018572315378759
7914,especially important,10,4.018664495947828
7915,for leisure,10,4.025664351109999
7916,with fewer,10,4.051192826670249
7917,living an,10,4.054425727239902
7918,contributes to,10,4.329595633927248
7919,the blade,10,4.34050041026612
7920,by following,10,4.9480129078494
7921,are willing,10,4.665523613996406
7922,relate to,10,4.5926300397610405
7923,the crowd,10,4.603534816099916
7924,also worth,10,4.606949425905082
7925,become too,10,4.610800547040903
7926,once you,10,4.619168429951703
7927,this point,10,4.632996293155095
7928,their cellphones,10,4.644721409772192
7929,finish their,10,4.644721409772192
7930,bring many,10,4.6609601717349385
7931,motivate students,10,4.668569930110181
7932,important steps,10,4.581931925569666
7933,and bustle,10,4.682571496334845
7934,have gained,10,4.687753486671355
7935,are passionate,10,4.690614594959239
7936,these areas,10,4.731655279207882
7937,learning offers,10,4.747991434468556
7938,alone working,10,4.7837729565436895
7939,they ve,10,4.800251325276228
7940,positive difference,10,4.882958972301392
7941,other side,10,4.88307085357528
7942,to conclude,10,4.5926300397610405
7943,danger for,10,4.571098487644516
7944,resource for,10,4.354287098571369
7945,to win,10,4.455126516011106
7946,team work,10,4.360470582933175
7947,time period,10,4.379388794031272
7948,been made,10,4.382410394161923
7949,pieces of,10,4.408684921905252
7950,and multifaceted,10,4.419537090501052
7951,a controversial,10,4.430870133315555
7952,have fun,10,4.432496431429282
7953,working hours,10,4.437016724812391
7954,with proper,10,4.441139344986265
7955,"rate ,",10,4.455396833539361
7956,new challenges,10,4.55433104536155
7957,the depiction,10,4.466031292349982
7958,the basics,10,4.466031292349982
7959,having multiple,10,4.468914722659637
7960,we truly,10,4.4752786281745
7961,own needs,10,4.485721370396156
7962,break would,10,4.527707394270333
7963,and foremost,10,4.54506797258491
7964,studies additionally,10,4.549950175211119
7965,physical education,10,4.551166367094321
7966,energized and,10,3.917036749971871
7967,devote to,10,3.9145581346484057
7968,to afford,10,3.9145581346484057
7969,demonstrate that,10,3.415700709164952
7970,advantages there,10,3.3236993888520274
7971,where you,10,3.3533834131018736
7972,", cultural",10,3.357786036912937
7973,up opportunities,10,3.36869873921437
7974,of positivity,10,3.3691565577186147
7975,meant to,10,3.39099617859139
7976,education while,10,3.3944408634068672
7977,onto the,10,3.401900954930266
7978,off from,10,3.4068288412979086
7979,clarity and,10,3.419537090501052
7980,an option,10,3.2888909808769284
7981,reaching their,10,3.422328988435744
7982,to combat,10,3.4551265160111058
7983,this project,10,3.459348205670068
7984,the complexity,10,3.4660312923499816
7985,a happy,10,3.4715121178129
7986,a fire,10,3.4715121178129
7987,now have,10,3.472024795615919
7988,lectures and,10,3.480937635165194
7989,are safe,10,3.501136796095526
7990,with local,10,3.32184041661392
7991,hand those,10,3.2503718525606367
7992,to fight,10,3.9145581346484057
7993,a black,10,3.174530380055767
7994,believe this,10,3.105064737470318
7995,got to,10,3.1072032125908
7996,appears to,10,3.1072032125908
7997,learning something,10,3.127405024016678
7998,learning allows,10,3.133281590353345
7999,and acceptance,10,3.146518596094637
8000,more effort,10,3.163538449924648
8001,many opportunities,10,3.167663658535595
8002,the beginning,10,3.170575408823808
8003,finally when,10,3.1833445825912534
8004,a distinct,10,3.2432431301397813
8005,recognize their,10,3.187863734798721
8006,be present,10,3.192121998567288
8007,with enough,10,3.201088257153309
8008,work around,10,3.2037910022786527
8009,potential opportunities,10,3.213639087335981
8010,time available,10,3.219211769140521
8011,have numerous,10,3.224097282172334
8012,analyze the,10,3.225023192846184
8013,educators can,10,3.2376910271772488
8014,choose our,10,3.506658612299823
8015,a product,10,3.513332293507528
8016,both beneficial,10,3.513527136006001
8017,to examine,10,3.827095293398066
8018,to capture,10,3.7446331332060936
8019,can arise,10,3.752264200007005
8020,since i,10,3.7522961339352
8021,vitamins and,10,3.7565720777786247
8022,be prepared,10,3.7770844992884456
8023,their devices,10,3.7779879406356542
8024,for generations,10,3.780551853273465
8025,putting in,10,3.7969142098255615
8026,to sustain,10,3.827095293398066
8027,is formed,10,3.8355012392124728
8028,project i,10,3.5187055059938857
8029,the sky,10,3.838000069736939
8030,the gravitational,10,3.838000069736939
8031,why people,10,3.8459178551578113
8032,experienced this,10,3.8595887030208296
8033,friends who,10,3.868951675177094
8034,furthermore there,10,3.8719670895924985
8035,observed in,10,3.879376370017536
